date_key,year,month,day,day_of_week,is_weekend,is_holiday_vancouver,holiday_name_vancouver,is_holiday_denver,holiday_name_denver
20190213,2019,2,13,Wednesday,0,0,,0,
20190214,2019,2,14,Thursday,0,0,,0,
20190215,2019,2,15,Friday,0,0,,0,
20190216,2019,2,16,Saturday,1,0,,0,
20190217,2019,2,17,Sunday,1,0,,0,
20190218,2019,2,18,Monday,0,1,Family Day,1,President's Day
20190219,2019,2,19,Tuesday,0,0,,0,
20190220,2019,2,20,Wednesday,0,0,,0,
20190221,2019,2,21,Thursday,0,0,,0,
20190222,2019,2,22,Friday,0,0,,0,
20190223,2019,2,23,Saturday,1,0,,0,
20190224,2019,2,24,Sunday,1,0,,0,
20190225,2019,2,25,Monday,0,0,,0,
20190226,2019,2,26,Tuesday,0,0,,0,
20190227,2019,2,27,Wednesday,0,0,,0,
20190228,2019,2,28,Thursday,0,0,,0,
20190301,2019,3,1,Friday,0,0,,0,
20190302,2019,3,2,Saturday,1,0,,0,
20190303,2019,3,3,Sunday,1,0,,0,
20190304,2019,3,4,Monday,0,0,,0,
20190305,2019,3,5,Tuesday,0,0,,0,
20190306,2019,3,6,Wednesday,0,0,,0,
20190307,2019,3,7,Thursday,0,0,,0,
20190308,2019,3,8,Friday,0,0,,0,
20190309,2019,3,9,Saturday,1,0,,0,
20190310,2019,3,10,Sunday,1,0,,0,
20190311,2019,3,11,Monday,0,0,,0,
20190312,2019,3,12,Tuesday,0,0,,0,
20190313,2019,3,13,Wednesday,0,0,,0,
20190314,2019,3,14,Thursday,0,0,,0,
20190315,2019,3,15,Friday,0,0,,0,
20190316,2019,3,16,Saturday,1,0,,0,
20190317,2019,3,17,Sunday,1,0,,0,
20190318,2019,3,18,Monday,0,0,,0,
20190319,2019,3,19,Tuesday,0,0,,0,
20190320,2019,3,20,Wednesday,0,0,,0,
20190321,2019,3,21,Thursday,0,0,,0,
20190322,2019,3,22,Friday,0,0,,0,
20190323,2019,3,23,Saturday,1,0,,0,
20190324,2019,3,24,Sunday,1,0,,0,
20190325,2019,3,25,Monday,0,0,,0,
20190326,2019,3,26,Tuesday,0,0,,0,
20190327,2019,3,27,Wednesday,0,0,,0,
20190328,2019,3,28,Thursday,0,0,,0,
20190329,2019,3,29,Friday,0,0,,0,
20190330,2019,3,30,Saturday,1,0,,0,
20190331,2019,3,31,Sunday,1,0,,0,
20190401,2019,4,1,Monday,0,0,,0,
20190402,2019,4,2,Tuesday,0,0,,0,
20190403,2019,4,3,Wednesday,0,0,,0,
20190404,2019,4,4,Thursday,0,0,,0,
20190405,2019,4,5,Friday,0,0,,0,
20190406,2019,4,6,Saturday,1,0,,0,
20190407,2019,4,7,Sunday,1,0,,0,
20190408,2019,4,8,Monday,0,0,,0,
20190409,2019,4,9,Tuesday,0,0,,0,
20190410,2019,4,10,Wednesday,0,0,,0,
20190411,2019,4,11,Thursday,0,0,,0,
20190412,2019,4,12,Friday,0,0,,0,
20190413,2019,4,13,Saturday,1,0,,0,
20190414,2019,4,14,Sunday,1,0,,0,
20190415,2019,4,15,Monday,0,0,,0,
20190416,2019,4,16,Tuesday,0,0,,0,
20190417,2019,4,17,Wednesday,0,0,,0,
20190418,2019,4,18,Thursday,0,0,,0,
20190419,2019,4,19,Friday,0,1,Good Friday,0,
20190420,2019,4,20,Saturday,1,0,,0,
20190421,2019,4,21,Sunday,1,0,,0,
20190422,2019,4,22,Monday,0,0,,0,
20190423,2019,4,23,Tuesday,0,0,,0,
20190424,2019,4,24,Wednesday,0,0,,0,
20190425,2019,4,25,Thursday,0,0,,0,
20190426,2019,4,26,Friday,0,0,,0,
20190427,2019,4,27,Saturday,1,0,,0,
20190428,2019,4,28,Sunday,1,0,,0,
20190429,2019,4,29,Monday,0,0,,0,
20190430,2019,4,30,Tuesday,0,0,,0,
20190501,2019,5,1,Wednesday,0,0,,0,
20190502,2019,5,2,Thursday,0,0,,0,
20190503,2019,5,3,Friday,0,0,,0,
20190504,2019,5,4,Saturday,1,0,,0,
20190505,2019,5,5,Sunday,1,0,,0,
20190506,2019,5,6,Monday,0,0,,0,
20190507,2019,5,7,Tuesday,0,0,,0,
20190508,2019,5,8,Wednesday,0,0,,0,
20190509,2019,5,9,Thursday,0,0,,0,
20190510,2019,5,10,Friday,0,0,,0,
20190511,2019,5,11,Saturday,1,0,,0,
20190512,2019,5,12,Sunday,1,0,,0,
20190513,2019,5,13,Monday,0,0,,0,
20190514,2019,5,14,Tuesday,0,0,,0,
20190515,2019,5,15,Wednesday,0,0,,0,
20190516,2019,5,16,Thursday,0,0,,0,
20190517,2019,5,17,Friday,0,0,,0,
20190518,2019,5,18,Saturday,1,0,,0,
20190519,2019,5,19,Sunday,1,0,,0,
20190520,2019,5,20,Monday,0,1,Victoria Day,0,
20190521,2019,5,21,Tuesday,0,0,,0,
20190522,2019,5,22,Wednesday,0,0,,0,
20190523,2019,5,23,Thursday,0,0,,0,
20190524,2019,5,24,Friday,0,0,,0,
20190525,2019,5,25,Saturday,1,0,,0,
20190526,2019,5,26,Sunday,1,0,,0,
20190527,2019,5,27,Monday,0,0,,1,Memorial Day
20190528,2019,5,28,Tuesday,0,0,,0,
20190529,2019,5,29,Wednesday,0,0,,0,
20190530,2019,5,30,Thursday,0,0,,0,
20190531,2019,5,31,Friday,0,0,,0,
20190601,2019,6,1,Saturday,1,0,,0,
20190602,2019,6,2,Sunday,1,0,,0,
20190603,2019,6,3,Monday,0,0,,0,
20190604,2019,6,4,Tuesday,0,0,,0,
20190605,2019,6,5,Wednesday,0,0,,0,
20190606,2019,6,6,Thursday,0,0,,0,
20190607,2019,6,7,Friday,0,0,,0,
20190608,2019,6,8,Saturday,1,0,,0,
20190609,2019,6,9,Sunday,1,0,,0,
20190610,2019,6,10,Monday,0,0,,0,
20190611,2019,6,11,Tuesday,0,0,,0,
20190612,2019,6,12,Wednesday,0,0,,0,
20190613,2019,6,13,Thursday,0,0,,0,
20190614,2019,6,14,Friday,0,0,,0,
20190615,2019,6,15,Saturday,1,0,,0,
20190616,2019,6,16,Sunday,1,0,,0,
20190617,2019,6,17,Monday,0,0,,0,
20190618,2019,6,18,Tuesday,0,0,,0,
20190619,2019,6,19,Wednesday,0,0,,0,
20190620,2019,6,20,Thursday,0,0,,0,
20190621,2019,6,21,Friday,0,0,,0,
20190622,2019,6,22,Saturday,1,0,,0,
20190623,2019,6,23,Sunday,1,0,,0,
20190624,2019,6,24,Monday,0,0,,0,
20190625,2019,6,25,Tuesday,0,0,,0,
20190626,2019,6,26,Wednesday,0,0,,0,
20190627,2019,6,27,Thursday,0,0,,0,
20190628,2019,6,28,Friday,0,0,,0,
20190629,2019,6,29,Saturday,1,0,,0,
20190630,2019,6,30,Sunday,1,0,,0,
20190701,2019,7,1,Monday,0,1,Canada Day,0,
20190702,2019,7,2,Tuesday,0,0,,0,
20190703,2019,7,3,Wednesday,0,0,,0,
20190704,2019,7,4,Thursday,0,0,,1,Independence Day
20190705,2019,7,5,Friday,0,0,,0,
20190706,2019,7,6,Saturday,1,0,,0,
20190707,2019,7,7,Sunday,1,0,,0,
20190708,2019,7,8,Monday,0,0,,0,
20190709,2019,7,9,Tuesday,0,0,,0,
20190710,2019,7,10,Wednesday,0,0,,0,
20190711,2019,7,11,Thursday,0,0,,0,
20190712,2019,7,12,Friday,0,0,,0,
20190713,2019,7,13,Saturday,1,0,,0,
20190714,2019,7,14,Sunday,1,0,,0,
20190715,2019,7,15,Monday,0,0,,0,
20190716,2019,7,16,Tuesday,0,0,,0,
20190717,2019,7,17,Wednesday,0,0,,0,
20190718,2019,7,18,Thursday,0,0,,0,
20190719,2019,7,19,Friday,0,0,,0,
20190720,2019,7,20,Saturday,1,0,,0,
20190721,2019,7,21,Sunday,1,0,,0,
20190722,2019,7,22,Monday,0,0,,0,
20190723,2019,7,23,Tuesday,0,0,,0,
20190724,2019,7,24,Wednesday,0,0,,0,
20190725,2019,7,25,Thursday,0,0,,0,
20190726,2019,7,26,Friday,0,0,,0,
20190727,2019,7,27,Saturday,1,0,,0,
20190728,2019,7,28,Sunday,1,0,,0,
20190729,2019,7,29,Monday,0,0,,0,
20190730,2019,7,30,Tuesday,0,0,,0,
20190731,2019,7,31,Wednesday,0,0,,0,
20190801,2019,8,1,Thursday,0,0,,0,
20190802,2019,8,2,Friday,0,0,,0,
20190803,2019,8,3,Saturday,1,0,,0,
20190804,2019,8,4,Sunday,1,0,,0,
20190805,2019,8,5,Monday,0,1,B.C. Day,0,
20190806,2019,8,6,Tuesday,0,0,,0,
20190807,2019,8,7,Wednesday,0,0,,0,
20190808,2019,8,8,Thursday,0,0,,0,
20190809,2019,8,9,Friday,0,0,,0,
20190810,2019,8,10,Saturday,1,0,,0,
20190811,2019,8,11,Sunday,1,0,,0,
20190812,2019,8,12,Monday,0,0,,0,
20190813,2019,8,13,Tuesday,0,0,,0,
20190814,2019,8,14,Wednesday,0,0,,0,
20190815,2019,8,15,Thursday,0,0,,0,
20190816,2019,8,16,Friday,0,0,,0,
20190817,2019,8,17,Saturday,1,0,,0,
20190818,2019,8,18,Sunday,1,0,,0,
20190819,2019,8,19,Monday,0,0,,0,
20190820,2019,8,20,Tuesday,0,0,,0,
20190821,2019,8,21,Wednesday,0,0,,0,
20190822,2019,8,22,Thursday,0,0,,0,
20190823,2019,8,23,Friday,0,0,,0,
20190824,2019,8,24,Saturday,1,0,,0,
20190825,2019,8,25,Sunday,1,0,,0,
20190826,2019,8,26,Monday,0,0,,0,
20190827,2019,8,27,Tuesday,0,0,,0,
20190828,2019,8,28,Wednesday,0,0,,0,
20190829,2019,8,29,Thursday,0,0,,0,
20190830,2019,8,30,Friday,0,0,,0,
20190831,2019,8,31,Saturday,1,0,,0,
20190901,2019,9,1,Sunday,1,0,,0,
20190902,2019,9,2,Monday,0,1,Labour Day,1,Labor Day
20190903,2019,9,3,Tuesday,0,0,,0,
20190904,2019,9,4,Wednesday,0,0,,0,
20190905,2019,9,5,Thursday,0,0,,0,
20190906,2019,9,6,Friday,0,0,,0,
20190907,2019,9,7,Saturday,1,0,,0,
20190908,2019,9,8,Sunday,1,0,,0,
20190909,2019,9,9,Monday,0,0,,0,
20190910,2019,9,10,Tuesday,0,0,,0,
20190911,2019,9,11,Wednesday,0,0,,0,
20190912,2019,9,12,Thursday,0,0,,0,
20190913,2019,9,13,Friday,0,0,,0,
20190914,2019,9,14,Saturday,1,0,,0,
20190915,2019,9,15,Sunday,1,0,,0,
20190916,2019,9,16,Monday,0,0,,0,
20190917,2019,9,17,Tuesday,0,0,,0,
20190918,2019,9,18,Wednesday,0,0,,0,
20190919,2019,9,19,Thursday,0,0,,0,
20190920,2019,9,20,Friday,0,0,,0,
20190921,2019,9,21,Saturday,1,0,,0,
20190922,2019,9,22,Sunday,1,0,,0,
20190923,2019,9,23,Monday,0,0,,0,
20190924,2019,9,24,Tuesday,0,0,,0,
20190925,2019,9,25,Wednesday,0,0,,0,
20190926,2019,9,26,Thursday,0,0,,0,
20190927,2019,9,27,Friday,0,0,,0,
20190928,2019,9,28,Saturday,1,0,,0,
20190929,2019,9,29,Sunday,1,0,,0,
20190930,2019,9,30,Monday,0,0,,0,
20191001,2019,10,1,Tuesday,0,0,,0,
20191002,2019,10,2,Wednesday,0,0,,0,
20191003,2019,10,3,Thursday,0,0,,0,
20191004,2019,10,4,Friday,0,0,,0,
20191005,2019,10,5,Saturday,1,0,,0,
20191006,2019,10,6,Sunday,1,0,,0,
20191007,2019,10,7,Monday,0,0,,0,
20191008,2019,10,8,Tuesday,0,0,,0,
20191009,2019,10,9,Wednesday,0,0,,0,
20191010,2019,10,10,Thursday,0,0,,0,
20191011,2019,10,11,Friday,0,0,,0,
20191012,2019,10,12,Saturday,1,0,,0,
20191013,2019,10,13,Sunday,1,0,,0,
20191014,2019,10,14,Monday,0,1,Thanksgiving Day,1,Columbus Day
20191015,2019,10,15,Tuesday,0,0,,0,
20191016,2019,10,16,Wednesday,0,0,,0,
20191017,2019,10,17,Thursday,0,0,,0,
20191018,2019,10,18,Friday,0,0,,0,
20191019,2019,10,19,Saturday,1,0,,0,
20191020,2019,10,20,Sunday,1,0,,0,
20191021,2019,10,21,Monday,0,0,,0,
20191022,2019,10,22,Tuesday,0,0,,0,
20191023,2019,10,23,Wednesday,0,0,,0,
20191024,2019,10,24,Thursday,0,0,,0,
20191025,2019,10,25,Friday,0,0,,0,
20191026,2019,10,26,Saturday,1,0,,0,
20191027,2019,10,27,Sunday,1,0,,0,
20191028,2019,10,28,Monday,0,0,,0,
20191029,2019,10,29,Tuesday,0,0,,0,
20191030,2019,10,30,Wednesday,0,0,,0,
20191031,2019,10,31,Thursday,0,0,,0,
20191101,2019,11,1,Friday,0,0,,0,
20191102,2019,11,2,Saturday,1,0,,0,
20191103,2019,11,3,Sunday,1,0,,0,
20191104,2019,11,4,Monday,0,0,,0,
20191105,2019,11,5,Tuesday,0,0,,0,
20191106,2019,11,6,Wednesday,0,0,,0,
20191107,2019,11,7,Thursday,0,0,,0,
20191108,2019,11,8,Friday,0,0,,0,
20191109,2019,11,9,Saturday,1,0,,0,
20191110,2019,11,10,Sunday,1,0,,0,
20191111,2019,11,11,Monday,0,1,Remembrance Day,1,Veterans Day
20191112,2019,11,12,Tuesday,0,0,,0,
20191113,2019,11,13,Wednesday,0,0,,0,
20191114,2019,11,14,Thursday,0,0,,0,
20191115,2019,11,15,Friday,0,0,,0,
20191116,2019,11,16,Saturday,1,0,,0,
20191117,2019,11,17,Sunday,1,0,,0,
20191118,2019,11,18,Monday,0,0,,0,
20191119,2019,11,19,Tuesday,0,0,,0,
20191120,2019,11,20,Wednesday,0,0,,0,
20191121,2019,11,21,Thursday,0,0,,0,
20191122,2019,11,22,Friday,0,0,,0,
20191123,2019,11,23,Saturday,1,0,,0,
20191124,2019,11,24,Sunday,1,0,,0,
20191125,2019,11,25,Monday,0,0,,0,
20191126,2019,11,26,Tuesday,0,0,,0,
20191127,2019,11,27,Wednesday,0,0,,0,
20191128,2019,11,28,Thursday,0,0,,1,Thanksgiving Day
20191129,2019,11,29,Friday,0,0,,0,
20191130,2019,11,30,Saturday,1,0,,0,
20191201,2019,12,1,Sunday,1,0,,0,
20191202,2019,12,2,Monday,0,0,,0,
20191203,2019,12,3,Tuesday,0,0,,0,
20191204,2019,12,4,Wednesday,0,0,,0,
20191205,2019,12,5,Thursday,0,0,,0,
20191206,2019,12,6,Friday,0,0,,0,
20191207,2019,12,7,Saturday,1,0,,0,
20191208,2019,12,8,Sunday,1,0,,0,
20191209,2019,12,9,Monday,0,0,,0,
20191210,2019,12,10,Tuesday,0,0,,0,
20191211,2019,12,11,Wednesday,0,0,,0,
20191212,2019,12,12,Thursday,0,0,,0,
20191213,2019,12,13,Friday,0,0,,0,
20191214,2019,12,14,Saturday,1,0,,0,
20191215,2019,12,15,Sunday,1,0,,0,
20191216,2019,12,16,Monday,0,0,,0,
20191217,2019,12,17,Tuesday,0,0,,0,
20191218,2019,12,18,Wednesday,0,0,,0,
20191219,2019,12,19,Thursday,0,0,,0,
20191220,2019,12,20,Friday,0,0,,0,
20191221,2019,12,21,Saturday,1,0,,0,
20191222,2019,12,22,Sunday,1,0,,0,
20191223,2019,12,23,Monday,0,0,,0,
20191224,2019,12,24,Tuesday,0,0,,0,
20191225,2019,12,25,Wednesday,0,1,Christmas Day,1,Christmas Day
20191226,2019,12,26,Thursday,0,0,,0,
20191227,2019,12,27,Friday,0,0,,0,
20191228,2019,12,28,Saturday,1,0,,0,
20191229,2019,12,29,Sunday,1,0,,0,
20191230,2019,12,30,Monday,0,0,,0,
20191231,2019,12,31,Tuesday,0,0,,0,
